शिशुले सबै कुरा मुखमा हाल्न थाल्यो, उसका औंलासम्म।	The baby put everything in her mouth, including her toes.
उसले आफ्नो मुखलाई पोपकर्नले भरिदिएको थियो र फिल्मको दौरान जोर्सँग चपाउँदै थियो।	She stuffed her mouth full of popcorn and chewed noisily throughout the movie.
दुई हप्ता पछि सेटमा घाइते भएपछि, उसले आफ्नो संवाद शारीरिक रूपमा भनेको सट्टा मुखबाट भने।	After getting injured on set, she had to mouth her dialogue instead of physically saying it.
नर्वस महसुस गर्दा पनि, उसले आफ्नो स्वीकृति भाषणको क्रममा थोरै शब्दहरू मुखमा भने।	Despite feeling nervous, she managed to mouth out a few words of thanks during her acceptance speech.
पर्यटकहरू सडक कलाकारबाट अचम्मित थिए जसले आगो मुखबाट बाहिर निकाल्न सक्थ्यो बिना जलनको।	The tourists were amazed by the street performer who could mouth fire without burning himself.
शिक्षिकाले विद्यार्थीसँग उत्तरहरू शान्तिसँग मुखमा भनौँ भन्ने आग्रह गरे ताकि अरूलाई विघ्न नगर्ने।	The teacher asked the students to mouth the answers softly so they wouldn't disturb others.
केटी आफ्नो क्रशको नाम दिनभर मुखबाट उच्चारण नगरी बस्न सक्दिन।	The girl couldn't help but mouth her crush's name under her breath all day long.
नेस्लेको पोर्टफोलियोमा किटक्याट, म्यागी र गर्बर जस्ता ब्रान्डहरू छन्।	Nestle's portfolio includes brands such as KitKat, Maggi, and Gerber.
२०१७ मा, नेस्लेले आफ्नो अमेरिकी कन्फेक्शनरी व्यवसाय फेरो स्पा लाई २.८ अर्ब डलरमा बेचे।	In 2017, Nestle sold its US confectionary business to Ferrero SpA for $2.8 billion.
खाद्य र पेय पदार्थका उत्पादनको अतिरिक्त, नेस्लेले पालतू जनावरको खाना र औषधिहरू पनि उत्पादन गर्दछ।	In addition to its food and beverage products, Nestle also produces pet food and pharmaceuticals.
नेस्लेले यसको पर्यावरणीय प्रभावको लागि आलोचना भोगेको छ, विशेष गरी पाम तेल उत्पादनको सन्दर्भमा।	Nestle has been criticized for its environmental impact, particularly in regards to palm oil production.
नेस्लेले यसको कोको आपूर्तिकरण शृंखलामा बालश्रमको बारेमा चासोको कारण विरोध प्रदर्शनहरूको सामना गरेको छ।	Nestle has faced boycotts due to concerns about child labor in its cocoa supply chain.
उसले एउटा राम्रो पुस्तक र चियाको कपसँग नस्थल गर्न मन पराउँथी।	She loved to nestle up with a good book and cup of tea.
लामो दौड पछि, उसले आफुलाई नस्थल गर्नको लागि एक तातो पानीमा भिज्न मन पराउँथी।	After a long run, she liked to nestle herself into a hot bath and unwind.
उनी सुरक्षा महसुस गर्नको लागि अन्ततः एक स्थान फेला पार्न सुखी थिइन्।	It felt nice to finally find a spot where she could nestle herself safely.
यो नजिक आउनको निमन्त्रण थियो, नस्थल गर्नको लागि।	It was an invitation to come closer, to nestle in.
हामीले एक सानो खाली स्थान फेला पारे जहाँ हामी प्रकृतिको अँगालोमा नस्थल गर्न सक्दछौं।	We found a small clearing where we could nestle ourselves among nature's embrace.
आकस्मिक रूपमा आकाशमा एउटा रहस्यमय वस्तु प्रकट भयो।	A mysterious object appeared suddenly in the sky.
उसको नजर त्यो वस्तुमा स्थिर थियो जसले उसलाई बन्दी बनाएको थियो।	His gaze fixated on the object that held him captive.
मैले फ्लोरमा रहेका एक वस्तुको कारण डुब्टें।	I tripped over an object lying on the floor.
वस्तु शिक्षा हामीलाई एक मूल्यवान सत्य सिकाउँछ।	The object lesson taught us all a valuable truth.
शिक्षिकाले विद्यार्थीहरूलाई एउटा रोचक वस्तु ल्याउन भने शो र टेलको लागि।	The teacher asked students to bring an interesting object for show and tell.
सक्रियकर्ताहरूले प्रसाधन सामग्री कम्पनीहरूले जनावरको परीक्षण गर्नको विरोध गरेका छन्।	Activists object to animal testing by cosmetic companies.
मलाई दोस्रो श्रेणीका नागरिकको रूपमा व्यवहार गर्नको विरोध छ।	I object to being treated like a second-class citizen.
अभिभावकहरू प्रायः तिनीहरूको बच्चाहरूको टाटू वा पियर्सिङ बनाउन चाहनामा आपत्ति जनाउँछन्।	Parents often object when their children want to get tattoos or piercings.
रक्षा टोलीले पहिले नै संकेत गरेको छ कि उनीहरूले गवाहलाई बोलाउने भए आपत्ति जनाउनेछन्।	The defense team has already signaled they will object if the witness is called.
हामीले भेदभावपूर्ण भाषा वा व्यवहारको विरोध गर्दा यो कहिल्यै छोड्नु हुँदैन।	We should object to discriminatory language or behavior whenever we encounter it.
लिलीले सावधानीपूर्वक आफ्नो मनपर्ने जाडोका आभूषणलाई झ्यालको थुप्रामा राख्दा एक नाजुक हिमपन्खी डिजाइन सजिएको थियो।	A delicate snowflake pattern graced the windowsill where Lily had carefully placed her favorite wintertime ornament.
हामीले हरेक वर्ष क्रिसमस ट्रीको माथि एक नयाँ चम्किलो आभूषण राख्ने पिताको परंपरा थियो।	Dad placed a shiny new ornament on top of the Christmas tree every year.
उसले सावधानीपूर्वक पारदर्शी क्रिस्टल आभूषणलाई ट्रीको माथि राख्यो ताकि यसलाई नटुटोस्।	He carefully placed the fragile crystal ornament on top of the tree to avoid breaking it.
आमाले प्रत्येक नाजुक आभूषणलाई मोल्दा राख्न अघि सावधानीपूर्वक लपेटे।	Mom carefully wrapped each fragile ornament before packing it away for storage.
उसले आफ्नो कपालमा एक सुंदर आभूषण लगाएकी थिइन्।	She wore a beautiful ornament in her hair.
हप्तौंको योजना पछि, उसले अन्ततः आफ्नो सपना विवाह केकलाई चिनीको फूल र खाद्य ग्लिटरले आभूषण गर्नको अवसर पाई।	After weeks of planning, she finally had the chance to ornament her dream wedding cake with sugar paste flowers and edible glitter.
म मन्दिरको पुरानो पर्खालमा सजाएका जटिल डिजाइनहरूबाट अचम्मित थिए।	I was amazed by the intricate designs that ornament the walls of the ancient temple.
यस वर्ष हामी हाम्रो क्रिसमस ट्रीलाई नयाँ बत्तिहरू र सजावटहरूले आभूषण गर्नेछौं।	We will ornament our Christmas tree with new lights and decorations this year.
सानो केटीले रंगीन स्टिकर र मार्करहरूबाट आफ्ना नोटबुकलाई आभूषण गर्न मन पराउँथी।	The young girl loved to ornament her notebooks with colorful stickers and markers.
बगैचामा बगैंचाले रंगीन फूल र बुटियाँ राखेर आभूषण गरे।	The gardeners ornament the garden with colorful flowers and shrubs.
सक्रियकर्ताहरूले अधिनायकवादी शासनको विरोधमा अथक परिश्रम गरेका थिए।	The activists worked tirelessly towards an overthrow of the authoritarian rule.
वर्तमान सरकारको उथलपुथलको लागि केही प्रयासहरू भएका छन्, तर कुनै पनि सफल भएका छैनन्।	There have been several attempts at an overthrow of the current government, but none have been successful.
विद्रोहले अन्यायपूर्ण सामाजिक श्रेणीको उथलपुथलको उद्देश्य राखेको थियो।	The insurrection aimed for an overthrow of the unjust social hierarchy.
विद्रोहीहरूको अन्तिम लक्ष्य भनेको तिनको देशलाई दशकोंसम्म कब्जामा राख्ने तानाशाहीको उथलपुथल हो।	The rebels' ultimate goal is the overthrow of the dictatorship that has held their nation captive for decades.
यसले स्पष्ट बनायो कि प्रगति गर्नको लागि कठोर कदमहरू आवश्यक छन्, जसमा वर्तमान क्रमको उथलपुथल पनि सामेल थियो।	It became clear that drastic measures were needed, including an overthrow of the existing order, if progress was ever going to be made.
एक सानो तर समर्पित समूहले स्थानीय अर्थतन्त्रमा शक्तिशाली कम्पनीको नियन्त्रणलाई उथलपुथल गर्न सफल भयो।	A small but dedicated group managed to overthrow the powerful corporation's stranglehold on the local economy.
शहरको परिषदले सार्वजनिक विरोधका कारण विवादास्पद शहरी विकास योजनाको उथलपुथल गर्ने निर्णय गर्यो।	The city council voted unanimously to overthrow the controversial urban development plan due to public outcry.
विद्रोहीहरूले सरकारलाई उथलपुथल गर्न र पर्याप्त समर्थन प्राप्त गरे भने नयाँ शासन स्थापन गर्नेछन्।	The rebels will overthrow the government and establish a new regime if they can gather enough support.
सैन्य विद्रोहले वर्तमान प्रशासनको उथलपुथल गर्ने र नयाँ नेताको स्थापनाको लक्ष्य राख्यो।	The military coup aimed to overthrow the current administration and install a new leader.
दासहरूले आफ्ना उत्पीडक मालिकको विरोध गर्दै, उनलाई उथलपुथल गर्न र स्वतन्त्रता प्राप्त गर्न दृढ थिए।	The slaves rose up against their oppressive owner, determined to overthrow him and gain freedom.
उसको अनुहारले धेरै समय घरमा बस्दा पेस्टिको रंगको थियो।	She had a pasty complexion from spending too much time indoors.
उनीहरू जब भीड भएको बजारमा हिँडिरहेका थिए, उनीहरूको अनुहार पेस्टिक विशेषताहरूले देखिन्थ्यो।	As they walked through the crowded marketplace, their faces stood out due to their pasty features.
लामो जाडो पछि, उनको छाला पेस्टिक देखिन्थ्यो र सूर्यको कुनै पनि संकेत थिएन।	After a long winter, her skin looked pasty and lacked any signs of sunlight.
तिनीहरूको ब्याण्ड नाम "पेस्टि ह्वाइट" सँग धेरै मौलिक थिएन तर यो विचारलाई व्यक्त गरेको थियो।	Their band name, 'Pasty White', wasn't exactly original but got the point across.
उसको आवाज बिहान उठ्दा पेस्टिको जस्तो सुनाइयो।	Her voice sounded pasty when she first woke up in the morning.
धेरै ब्रिटनहरूको लागि, स्वादिष्ट, स्वादिष्ट पेस्टिका स्न्याक्ससँग चिया पिउनु अनिवार्य कुरा हो।	For most Britons, enjoying a nice cup of tea is part and parcel with munching on a tasty, savory pasty snack—or several!
कोर्निश पेस्टि मेरो हजुरआमाको भान्सामा एक प्रमुख खाद्य थियो।	The Cornish pasty was a staple in my grandmother's kitchen.
मेरो मनपर्ने पेस्टिका भर्ने कुरा स्टेक र किडनी थियो।	My favorite pasty filling was steak and kidney.
पेस्टिका भर्ने सामग्री स्वादिष्ट र सन्तोषजनक थियो।	The filling of the pasty was flavorful and satisfying.
पेस्टिको क्रस्ट सुन्तला रंगको र बिलकुल सही पकाइएको थियो।	The pasty's crust was golden brown and perfectly cooked.
तिमी मलाई त्यो परफेक्ट देखिने स्ट्रबेरी दिन सक्छौ?	Could you please pass me that perfect looking strawberry?
मैरीले एक परफेक्ट निबन्ध लेखिन् र A+ ग्रेड प्राप्त गरिन्।	Mary wrote a perfect essay and received an A+ grade.
उसको समय निर्धारण परफेक्ट थियो, र उसले फस्नबाट जोगिन सफल भयो।	His timing was perfect, and he managed to avoid getting caught.
यो पार्कमा पिकनिकका लागि एक परफेक्ट ग्रीष्मकालीन साँझ थियो।	It was a perfect summer evening for a picnic in the park.
ब्यान्डले आफ्नो कन्सर्टका लागि परफेक्ट सेट लिस्ट बजायो।	The band played a perfect set list for their concert.
धेरै प्रयासपछि, तिनीहरूले घरमा सुशी बनाउने कला परफेक्ट गर्न सफल भए।	After many tries, they managed to perfect the art of making sushi at home.
उसको दृढ संकल्पले उसलाई आफ्नो अंग्रेजी उच्चारण परफेक्ट गर्न मद्दत गर्यो।	His determination helped him perfect his English pronunciation.
उसले आफ्नो भाषणको प्रस्तुति परफेक्ट गर्न घण्टौं अभ्यास गरिन्।	She spent hours practicing her speech to perfect its delivery.
संगीतकर्मीले आफ्नो कला परफेक्ट गर्नका लागि हरेक दिन अभ्यास गर्छिन्।	The musician practices daily to perfect her craft.
टीमले बोर्ड बैठकको लागि आफ्नो प्रस्तुति परफेक्ट गर्न tirelessly काम गर्‍यो।	The team worked tirelessly to perfect their presentation for the board meeting.
लाभीको एक छिटो स्प्रिटले उसको मिति अगाडिको चन्चलतालाई शान्त पार्यो।	A spritz of lavender perfume calmed her pre-date jitters.
चानेल न. ५ उसकी आमाको विशेष अवसरहरूको लागि प्रयोग गरिएको सुगन्ध थियो।	Chanel No. 5 was her mother's go-to perfume for special occasions.
सही सुगन्ध पाउन समय लाग्न सक्छ—तिमीलाई केहि चाहिन्छ जुन तिमीलाई मनपर्छ तर तिमीको छालालाई असहज नहोस्।	Finding the perfect perfume can take time—you want something you love but won’t irritate your skin.
उसको सुगन्ध हावा मार्फत फैलियो, र उससँगै मिठासको टेल ट्रेल छोड्दै।	Her perfume wafted through the air, leaving a trail of sweetness behind her.
उसको हस्ताक्षर सुगन्धले जहाँ पनि जान्थ्यो, त्यहाँ ध्यान आकर्षित गरिरहेको थियो।	His signature perfume made heads turn wherever he went.
सौन्दर्य उत्पाद काउन्टरमा, बिक्री महिला चानेल न. ५ को नमूना सुगन्ध मेरी कलाईमा लगाउन चाहन्थिन्।	At the makeup counter, the saleswoman offered to perfume my wrists with samples of Chanel No. 5.
मलाई गर्मीको ग्रीष्मकालीन दिनमा जंगली फूलहरूको खेतमा हिँड्न मन पर्छ, जहाँ ती हावा लाई सुगन्धित पार्दछन्।	I love walking through fields of wildflowers on a warm summer day, watching them perfume the breeze.
हामीले हाम्रो ध्यान स्थानलाई सुगन्धित पार्न स्यान्डलवुड तेल मिश्रित अगरबत्ती जला दिएका थियौं।	We burned incense sticks infused with sandalwood oil to perfume our meditation space.
उनी बिहानको समयमा आफ्नो कपालमा हल्कासँग सुगन्ध लगाउन मन पराउँछिन्।	In the morning, she likes to perfume her hair with a light fragrance.
केही व्यक्तिहरूलाई नजिकका अरूसँग अभिभूत नगर्नका लागि हल्कासँग सुगन्ध लगाउन मन पर्छ।	Some people prefer to perfume themselves lightly so they don't overwhelm others nearby.
फिल्मांकन अनुमति उनीहरूले स्थानमा दृश्यहरू सुट गर्नका लागि आवश्यक थियो।	A filming permit was necessary for them to shoot scenes on location.
कुनै पनि भवन निर्माण गर्नु अघि, उनीहरूले नगरपालिकाबाट भूमि-प्रयोग अनुमति प्राप्त गर्नु आवश्यक छ।	Before constructing any buildings, they need to acquire a land-use permit from the township office.
हाम्रो विदेश यात्रा को अनुमति प्राप्त गर्न केही हप्ताहरू लागे।	It took several weeks to secure a permit for our trip abroad.
यो नाटक प्रस्तुत गर्न हामीले पहिलो पटक प्रदर्शन अनुमति प्राप्त नगरी कसरी सक्दैनौं।	There is no way we can put on this play without first getting a performance permit.
निर्माण कम्पनीलाई नयाँ भवनको निर्माण कार्य सुरु गर्नु अघि अनुमति प्राप्त गर्न आवश्यक थियो।	The construction company needed to obtain a permit before starting work on the new building.
उसको आपराधिक अभिलेखका कारण, उसलाई चर्चले आफ्ना युवा कार्यक्रमहरूमा आउन अनुमति दिने छैन।	Because of his criminal record, his church would never permit him near their youth group programs.
उसका अभिभावकहरूले उनलाई कन्सर्ट जान अनुमति दिएनन् किनकि उनी धेरै कम उमेरका थिइन्।	Her parents wouldn't permit her to go to the concert because she was too young.
विद्यालयका प्रधानाध्यापकले कक्षाको समयमा मोबाइल फोन प्रयोग गर्न अनुमति दिने छैन।	The school principal won't permit cell phone use during class hours.
पर्यावरणीय नियमहरूले कारखानाहरूलाई नदिहरू वा महासागरहरूमा प्रदूषण मुक्त गर्न अनुमति दिन्न।	Environmental regulations don’t permit factories to release pollutants into rivers or oceans.
सिटी काउन्सिलले डाउनटाउन क्षेत्रका लागि फुड ट्रकहरूलाई अनुमति दिने निर्णय गर्‍यो।	The city council voted to permit food trucks in the downtown area.
उनी केही हप्तादेखि असजिलो महशुस गर्दै थिइन्, जबदेखि उनले एक पर्सनलाई आफ्नो घर फर्किरहेको बेला पछ्याउन देखिन्।	She had been feeling uneasy for weeks, ever since she noticed a pervert following her home from work.
कई वटा रोकथाम आदेशहरूको बावजुद, त्यो पर्सनले आफ्नो पीडितलाई लगातार परेशान गरिरह्यो।	Despite multiple restraining orders, the pervert continued harassing his victim.
मैले राति एक्लै जान सक्दिन, बिना त्यो डरको कि म कुनै अजीब पर्सन द्वारा पछ्याइनेछु।	I can't go out alone at night without worrying about being stalked by some creepy pervert.
यो पत्ता लाग्यो कि हामीलाई पुरा दिन पछ्याइरहेको अजीब मान्छे एक प्राइवेट अन्वेषक थियो, जसलाई एक ईर्ष्यालु जोडीले नियुक्त गरेको थियो, न कि पर्सन!	It turned out that the strange man following us all day was a private investigator hired by a jealous spouse, not a pervert!
म विश्वास गर्न सक्दिन कि म अवकाशबाट घर फर्कदा त्यस्तो एक पर्सनको छेउमा बस्न बाध्य भए।	I can't believe I got stuck sitting next to such a pervert on my flight home from vacation.
केही व्यक्तिहरूको विश्वास छ कि केहि प्रकारको संगीतको सम्पर्कले युवा मस्तिष्कलाई विकृत बनाउन सक्छ।	Some people believe that exposure to certain types of music can pervert young minds.
राजनीतिक नेताका भाषणहरूले प्रायः सत्यलाई विकृत गर्छन् र तथ्यलाई आफ्नो एजेंडाको अनुसार घुमा दिन्छन्।	The politician's speeches often pervert the truth and twist facts to suit his agenda.
उसका अभिभावकहरू कडा र परंपरागत थिए; उनीहरूले केही पनि अनुमति दिएनन् जसले उनलाई आफ्नो छोरीलाई ठीकसँग पालन पोषण गर्नबाट विकृत बनाउन सक्छ।	Her parents were strict and traditional; they wouldn't let anything pervert them from raising their daughter right.
उसको ईर्ष्याले उस्को मित्रहरूसँगको सम्बन्धलाई विकृत गर्न थाल्यो, जसले गर्दा ती दुर्योधी बन्न थाले।	Her jealousy had begun to pervert her relationships with her friends, causing them to distance themselves from her.
अनियंत्रित महत्वाकांक्षाले एक जनाको नैतिक कम्पासलाई विकृत बनाउन सक्छ र अनैतिक निर्णयहरूमा पुर्याउन सक्छ।	Unchecked ambition may pervert one's moral compass and lead to unethical decisions.
उनी उत्कृष्ट कला पुनर्स्थापकको रूपमा, उनले प्रत्येक ब्रश स्ट्रोकमा कति पिगमेन्ट थप्ने जान्थिन् जुन मूल कामलाई अभिभूत नगरी।	As an expert restorer of fine art, she knew exactly how much pigment to add to each brushstroke without overpowering the original work.
रासायनिक विश्लेषणले यो शताब्दीयौं पुरानो माटोको संग्रहको ग्लेजिंग तहमा लेड पिगमेन्टको थोरै मात्रामा पत्ता लगायो।	Chemical analysis revealed trace amounts of lead pigment within the glazing layer of this centuries-old pottery collection.
इच्छित रंग प्राप्त गर्नका लागि, उनले मिश्रणमा एक थोरै पहेंलो पिगमेन्ट थपिन्।	In order to achieve the desired hue, she added a small amount of yellow pigment to the mixture.
अनुसन्धानकर्ताहरूले एक प्राचीन बिरुवा प्रजातिको जीवाश्म अवशेषहरूमा दुर्लभ पिगमेन्ट पत्ता लगाएका छन्।	Researchers discovered a rare pigment in the fossilized remains of an ancient plant.
विज्ञानीहरूले केही चरा प्रजातिहरूका पंखहरूमा एक अद्वितीय पिगमेन्ट पत्ता लगाएका छन् जसले तिनीहरूलाई पराबैंगनी प्रकाश परावर्तित गर्न अनुमति दिन्छ।	Scientists discovered a unique pigment in the feathers of some bird species that allowed them to reflect ultraviolet light.
उनी विभिन्न रंगहरूको अनुपातका साथ प्रयोग गर्दै थिए जसले उनको पर्खाललाई अद्वितीय बनाएका संरचनाहरू र ढाँचाहरूमा पिगमेन्ट गर्न।	He experimented with different ratios of paint to pigment his walls in unique textures and patterns.
कलाकारले आफ्नो पछिल्लो अमूर्त चित्रको लागि बलियो रातो र सुन्तला रंग मिश्रित गरे।	The artist mixed bold reds and oranges to pigment his latest abstract piece.
कम्पनीले नयाँ प्रविधि विकास गर्‍यो जसले कंक्रीटलाई पिगमेन्ट गर्न अनुमति दियो जसले यसलाई अधिक टिकाऊ र फिक्का हुनबाट जोगायो।	The company developed new technology to pigment concrete that made it more durable and resistant to fading.
अनुसन्धान टोलीले त्यो तरिका पत्ता लगायो जसले सौर्य प्यानललाई पिगमेन्ट गरि ऊर्जा अवशोषण कार्यक्षमता बढायो।	The research team discovered how to pigment solar panels that increased energy absorption efficiency.
प्लान्टहरू आफ्ना पत्तिहरू र फूलहरूलाई प्राकृतिक रंगको साथ पिगमेन्ट गर्छन् जस्तै क्लोरोफिल र एन्थोसायनिन।	Plants pigment their leaves and petals with natural colorings like chlorophyll and anthocyanin.
संतान सन्देश पठाउँदा च्यानल मैरी पोलिश क्याथोलिक चर्चमा एक अत्यधिक सजाइएको क्रिसमस रुख उभिएको थियो।	A beautifully decorated Christmas tree stood tall inside St. Mary’s Polish Catholic Church.
कयौँ वर्षको अभ्यास पछि, उसले एक निर्दोष पोलिश उच्चारण विकसीत गरिन्।	After years of practice, she had developed a flawless Polish accent.
उस्को पोलिश भाषामा धाराप्रवाह बोल्ने क्षमता उसलाई विदेश यात्रा गर्दा अमूल्य सहयोग बनायो।	His ability to speak fluent Polish made him an invaluable asset on business trips abroad.
कति समय पहिले टाढा सरेको भए पनि, तिनीहरूले अझै पनि धेरै प्रिय पोलिश परंपराहरूलाई पालना गर्न जारी राखेका थिए।	Despite having moved away long ago, they still kept up many cherished Polish traditions.
उसलाई महोत्सवहरूमा परंपरागत पोलिश संगीत सुन्न मन पर्छ।	She enjoyed listening to traditional Polish music at festivals.
तिनका प्रशिक्षणको भागको रूपमा, उसले आफ्नो कम्पनीका सवारीहरूलाई प्रवीणतापूर्वक पोलिश र मर्मत गर्न सिकेका थिए।	As part of his training, he learned how to expertly polish and maintain his company's fleet of vehicles.
तपाईंको परियोजनालाई समयमै पूरा गर्नको लागि, उनीहरूले सावधानीपूर्वक काम गरेर यसको सबै विवरणलाई सफा गरे।	Although the job required meticulous attention to detail, they managed to polish off the project ahead of schedule.
उनकी हजुरआमाले उनलाई बाल्यकालमा शुद्ध चिनाबाट पोलीश गर्नका लागि सिकाएको थियो, र अहिले उनी विशेष अवसरहरूका लागि यो गर्छिन्।	Her grandmother taught her how to properly polish fine china when she was young, and now she does it for special occasions.
उनका नङमा पोलिश प्रकाशमा चम्किरहेको थियो।	The polish on her nails glistened in the light.
उसले अन्तरवार्ताका लागि आफ्नो जुत्तामा उच्च-चमक finish दिएको थियो।	He gave his shoes a high-polish finish for the interview.
परमाणुहरूको अस्तित्वलाई मान्यता दिँदै, डेमोक्रिटसले आधुनिक रसायनको लागि एक मौलिक पोस्टुलेट राखे।	By assuming the existence of atoms, Democritus laid down a fundamental postulate for modern chemistry.
उनको डॉक्टरेट थिसिसले निद्राको भूमिकासम्बन्धी एउटा नयाँ पोस्टुलेट प्रस्तुत गर्‍यो।	Her doctoral thesis posited a novel postulate regarding the role of sleep in memory consolidation.
मानव समाजहरू शुरूमा मात्रीसहितको संरचनामा व्यवस्थित थिए भन्ने पोस्टुलेटको अन्वेषण गर्ने अन्तिम पुस्तक भनेको मानवशास्त्रीको हो।	The anthropologist's latest book explores the postulate that early human societies were organized around matriarchies.
कम्पनीको नयाँ व्यापार मोडलले अत्यधिक भर पारेको पोस्टुलेट भनेको हो कि ग्राहकहरूले दिगो उत्पादनहरूको लागि बढी मूल्य तिर्नेछन्।	The company's new business model relies heavily on the postulate that customers will pay more for sustainable products.
उसको विवादास्पद पोस्टुलेट, जसले मानवका धेरै प्रकारका बुद्धिमत्ताहरूको अस्तित्वलाई चुनौती दिन्छ, परंपरागत बुद्धिमत्ता कोटिएंट (IQ) को धारणा चुनौती दिन्छ।	His controversial postulate that humans have multiple intelligences challenged traditional notions of intelligence quotient (IQ).
प्राचीन पाठ्यक्रम र अवशेषहरूको आधारमा, पुरातत्वज्ञहरूले पोस्टुलेट गर्न सक्छन् कि प्राचीन इजिप्टमा दैनिक जीवन कस्तो देखिन्थ्यो।	Based on ancient texts and artifacts, archaeologists can postulate what daily life might have looked like for Egyptians thousands of years ago.
हामी हाम्रो विश्लेषण सुरु गर्नु अघि, हामीले मानव व्यवहारका बारेमा केहि महत्त्वपूर्ण बुँदाहरू पोस्टुलेट गरौं।	Before we begin our analysis, let us postulate some key points about human behavior.
भाषा अधिग्रहणको अध्ययन गर्दा, भाषाविद्हरूसँग केही जन्मजात संज्ञानात्मक क्षमताहरूको बारेमा पोस्टुलेट गर्नुपर्ने हुन सक्छ।	While studying language acquisition, linguists may need to postulate hypotheses about innate cognitive abilities.
केहि शर्तहरूको माने राख्दै, हामी यस सवारीको लागि सैद्धान्तिक अधिकतम गति पोस्टुलेट गर्न सक्छौं।	By assuming certain conditions, we can postulate a theoretical maximum speed for this vehicle.
मलाई लाग्दैन कि हामी कुनै अनुमान बिना थप डेटा बिना पोस्टुलेट गर्न सक्छौं।	I don't think we can postulate any assumptions without more data.
वर्षौंको क्रमिक गिरावट पछि, उद्योगले अघिल्लो क्वार्टरमा एक तीव्र गिरावट देख्यो।	After years of gradual decline, the industry experienced a precipitate drop in sales last quarter.
उसको आवाजको टोनबाट स्पष्ट थियो कि उसले उसको चाँडो निष्कर्षसँग सहमत थिइन।	It was clear from her tone of voice that she didn't agree with his precipitate conclusion.
उनका क्रियाकलापहरू धेरै चाँडो थिए, र उनले पछि पछुताए।	Her actions were too precipitate, and she regretted them later.
तिनीहरूले विभिन्न विलायकहरूको प्रभाव अध्ययन गरे जसले प्रीसिपिटेटको निर्माणमा असर पार्छ।	They studied the effects of different solvents on the formation of the precipitate.
उसले आफ्नो परीक्षणबाट प्रीसिपिटेटलाई ध्यानपूर्वक सङ्कलन गर्‍यो र अशुद्धिहरूको लागि यसको विश्लेषण गर्‍यो।	He carefully collected the precipitate from his experiment and analyzed it for impurities.
सरकारका नयाँ नीतिहरूले एक आर्थिक मन्दीको आरम्भ गर्न सक्छ।	The government's new policies may precipitate an economic downturn.
उनी डराइरहेकी थिइन् कि बोल्दा त्यसले व्यवस्थापनबाट एक विरोधाभास उत्पन्न गर्नेछ।	She was afraid that speaking up would precipitate a backlash from management.
बेकिङ सोडामा सिरका हाल्दा यसले एक शृंखलाबद्ध प्रतिक्रिया उत्पन्न गर्दछ जसले कार्बन डाइअक्साइड ग्याँसको विमोचन गर्छ।	Pouring vinegar on baking soda can cause a chain reaction that would precipitate the release of carbon dioxide gas.
जब मैले दूध तताएको थिएँ, यसले थोडा मात्रामा चिज गर्न थाल्यो र त्यसपछि प्यानको तलमा प्रीसिपिटेट हुन थाल्यो।	When I heated up the milk, it started to curdle and then precipitate at the bottom of the pan.
तिनीहरूले शुद्ध यौगिकहरूलाई पृथक गर्नको लागि एक सजिलो विधि पत्ता लगाए जुन उनीहरूको निश्चित अवस्थाहरूमा प्रीसिपिटेट हुने प्रवृत्तिमा निर्भर गर्दछ।	They discovered an easier method for isolating pure compounds by taking advantage of their tendency to precipitate under certain conditions.
एक यौगिक प्रिडिकेट विभिन्न क्रियापद रूपहरूको मिश्रण हो जुन संयोजनद्वारा जोडिएका हुन्छन्, जस्तै "मैले तीन घण्टा पढिरहेको छु।"	A compound predicate consists of multiple verb forms joined by conjunctions, such as "I have been studying for three hours."
क्रिया-विशेषण वाक्यांशहरूले समय, कारण, सर्त, अस्वीकार, या विरोधाभास संकेत गर्ने रूपमा कार्य गर्न सक्छन्, जुन प्रिडिकेटको बीचमा हस्तक्षेप गर्न सक्छ।	Adverbial clauses functioning as temporal, causal, conditional, concessive, or contrastive adjuncts may intervene between the subject and the predicate.
अंग्रेजी व्याकरणमा, प्रिडिकेट सामान्यतया कर्ता र कुनै सहायक क्रियाहरू वा मोडलहरू पछि आउँछ।	In English grammar, the predicate usually follows the subject and any auxiliary verbs or modals.
परिभाषाहरू प्रायः आवश्यक र पर्याप्त सर्तहरूको विशिष्टता समावेश गर्दछन्, जसले सम्बन्धित प्रिडिकेटको सत्य/झूठ मूल्यलाई सँगै राख्दछन्।	Definitions often involve specifying a set of necessary and sufficient conditions, which correspond to true/false values of a corresponding predicate.
